ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Tissue	Gender	group	direction
R-MMU-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	22/124	109/7574	0.201834862385321	12.3282036105357	15.3683086419939	1.42726778314419e-18	7.74766253731767e-17	6.72558538782873e-17	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-927802	Nonsense-Mediated Decay (NMD)	22/124	110/7574	0.2	12.2161290322581	15.2869275981116	1.76083239484492e-18	7.74766253731767e-17	6.72558538782873e-17	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	22/124	110/7574	0.2	12.2161290322581	15.2869275981116	1.76083239484492e-18	7.74766253731767e-17	6.72558538782873e-17	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-72613	Eukaryotic Translation Initiation	22/124	116/7574	0.189655172413793	11.5842602892102	14.8198907207711	5.93101245755816e-18	2.02972426325324e-16	1.76196159557868e-16	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-72737	Cap-dependent Translation Initiation	22/124	116/7574	0.189655172413793	11.5842602892102	14.8198907207711	5.93101245755816e-18	2.02972426325324e-16	1.76196159557868e-16	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	22/124	172/7574	0.127906976744186	7.81264066016504	11.6592831631818	3.39749887987678e-14	8.72024712501707e-13	7.56986592533949e-13	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-72312	rRNA processing	22/124	172/7574	0.127906976744186	7.81264066016504	11.6592831631818	3.39749887987678e-14	8.72024712501707e-13	7.56986592533949e-13	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-8868773	rRNA processing in the nucleus and cytosol	22/124	172/7574	0.127906976744186	7.81264066016504	11.6592831631818	3.39749887987678e-14	8.72024712501707e-13	7.56986592533949e-13	Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	22	Skin	Female	XL	Up
R-MMU-72766	Translation	24/124	221/7574	0.108597285067873	6.63319223471026	10.9644060455233	8.38657751378363e-14	1.98697374941951e-12	1.72485075991987e-12	Eef1b2/Mrpl12/Rpl12/Rpl13a/Rpl21/Rpl22/Rpl22l1/Rpl23/Rpl23a/Rpl26/Rpl35/Rpl36a/Rpl7/Rpl8/Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	24	Skin	Female	XL	Up
R-MMU-72695	Formation of the ternary complex, and subsequently, the 43S complex	10/124	52/7574	0.192307692307692	11.7462779156328	10.0313586924957	8.49781764443047e-09	1.8695198817747e-07	1.62289148998898e-07	Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	10	Skin	Female	XL	Up
R-MMU-72649	Translation initiation complex formation	10/124	59/7574	0.169491525423729	10.3526517222526	9.30385557573787	3.06420033820954e-08	5.89858565105337e-07	5.12044003885016e-07	Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	10	Skin	Female	XL	Up
R-MMU-72702	Ribosomal scanning and start codon recognition	10/124	59/7574	0.169491525423729	10.3526517222526	9.30385557573787	3.06420033820954e-08	5.89858565105337e-07	5.12044003885016e-07	Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	10	Skin	Female	XL	Up
R-MMU-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	10/124	60/7574	0.166666666666667	10.1801075268817	9.20989083618625	3.62666415556362e-08	6.57066211713879e-07	5.70385569977188e-07	Rps10/Rps15/Rps15a/Rps17/Rps18/Rps19/Rps24/Rps5/Rps7/Rpsa	10	Skin	Female	XL	Up
R-MMU-6809371	Formation of the cornified envelope	7/124	76/7574	0.0921052631578947	5.62584889643463	5.22868170612491	0.000228096777449517	0.00390298930302506	0.00338810417965949	Klk8/Krt1/Krt14/Krt5/Krt6a/Perp/Pkp4	7	Skin	Female	XL	Up
R-MMU-190861	Gap junction assembly	4/124	23/7574	0.173913043478261	10.6227208976157	5.96247068721539	0.000476218055085145	0.00771974531401183	0.00670135102446686	Gjb3/Tuba4a/Tuba8/Tubb4b	4	Skin	Female	XL	Up
R-MMU-446728	Cell junction organization	6/124	66/7574	0.0909090909090909	5.55278592375367	4.79240762266883	0.00069469664941323	0.0103655292751711	0.00899810128466664	Actn1/F11r/Itgb4/Krt14/Krt5/Pard6a	6	Skin	Female	XL	Up
R-MMU-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	5/124	44/7574	0.113636363636364	6.94098240469208	5.09863356770167	0.000706740632398029	0.0103655292751711	0.00899810128466664	Hspa1a/Hspa1b/Tuba4a/Tuba8/Tubb4b	5	Skin	Female	XL	Up
R-MMU-190840	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	3/124	12/7574	0.25	15.2701612903226	6.38216242821492	0.000845874296146565	0.0118422401460519	0.0102800034077142	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-190872	Transport of connexons to the plasma membrane	3/124	13/7574	0.230769230769231	14.0955334987593	6.09637870757067	0.00108654044321328	0.0145501937612909	0.0126307218570331	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	3/124	14/7574	0.214285714285714	13.0887096774194	5.84049628998367	0.0013664123906985	0.0175356256806307	0.0152223134753254	F11r/Pard6a/Prkcz	3	Skin	Female	XL	Up
R-MMU-5423646	Aflatoxin activation and detoxification	3/124	15/7574	0.2	12.2161290322581	5.60948690241299	0.00168770365880691	0.0204476467790476	0.0177501786803763	Akr7a5/Ggt6/Mgst3	3	Skin	Female	XL	Up
R-MMU-190828	Gap junction trafficking	4/124	32/7574	0.125	7.63508064516129	4.85226616521557	0.00172610005277675	0.0204476467790476	0.0177501786803763	Gjb3/Tuba4a/Tuba8/Tubb4b	4	Skin	Female	XL	Up
R-MMU-1500931	Cell-Cell communication	6/124	80/7574	0.075	4.58104838709677	4.15398594695166	0.00190785306233047	0.0217636571554735	0.0188925800324343	Actn1/F11r/Itgb4/Krt14/Krt5/Pard6a	6	Skin	Female	XL	Up
R-MMU-6805567	Keratinization	7/124	110/7574	0.0636363636363636	3.88695014662757	3.93474412998693	0.00210021544607832	0.0230541847110704	0.020012860275502	Klk8/Krt1/Krt14/Krt5/Krt6a/Perp/Pkp4	7	Skin	Female	XL	Up
R-MMU-157858	Gap junction trafficking and regulation	4/124	34/7574	0.117647058823529	7.18595825426945	4.66366616399832	0.00217068622279559	0.0230541847110704	0.020012860275502	Gjb3/Tuba4a/Tuba8/Tubb4b	4	Skin	Female	XL	Up
R-MMU-156590	Glutathione conjugation	4/124	36/7574	0.111111111111111	6.78673835125448	4.48976607983225	0.00268858677884037	0.0276028242627612	0.0239614400640511	Ggct/Ggt6/Gstt2/Mgst3	4	Skin	Female	XL	Up
R-MMU-9833482	PKR-mediated signaling	5/124	60/7574	0.0833333333333333	5.09005376344086	4.10332325249118	0.00288645388723334	0.0281068415818956	0.0243989670601554	Hspa1a/Hspa1b/Tuba4a/Tuba8/Tubb4b	5	Skin	Female	XL	Up
R-MMU-75876	Synthesis of very long-chain fatty acyl-CoAs	3/124	18/7574	0.166666666666667	10.1801075268817	5.03042560595342	0.00292019133318396	0.0281068415818956	0.0243989670601554	Elovl3/Elovl6/Tecr	3	Skin	Female	XL	Up
R-MMU-8955332	Carboxyterminal post-translational modifications of tubulin	3/124	20/7574	0.15	9.16209677419355	4.71514368859791	0.00398354473827006	0.0371797508905205	0.032274971723145	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-3371571	HSF1-dependent transactivation	3/124	22/7574	0.136363636363636	8.3291788856305	4.44122070849748	0.00525466417004717	0.0462410446964151	0.0401408932087814	Hspa1a/Hspa1b/Hspb8	3	Skin	Female	XL	Up
R-MMU-9668328	Sealing of the nuclear envelope (NE) by ESCRT-III	3/124	22/7574	0.136363636363636	8.3291788856305	4.44122070849748	0.00525466417004717	0.0462410446964151	0.0401408932087814	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-983189	Kinesins	4/124	45/7574	0.0888888888888889	5.42939068100358	3.84457449539887	0.0060741330462909	0.0519675827293777	0.0451119822736225	Klc3/Tuba4a/Tuba8/Tubb4b	4	Skin	Female	XL	Up
R-MMU-191273	Cholesterol biosynthesis	3/124	26/7574	0.115384615384615	7.04776674937965	3.9850378049166	0.00845987444045481	0.0685695086226337	0.059523770301261	Dhcr24/Fdps/Mvd	3	Skin	Female	XL	Up
R-MMU-5626467	RHO GTPases activate IQGAPs	3/124	26/7574	0.115384615384615	7.04776674937965	3.9850378049166	0.00845987444045481	0.0685695086226337	0.059523770301261	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-390522	Striated Muscle Contraction	3/124	28/7574	0.107142857142857	6.54435483870968	3.7917379668414	0.0104097814151796	0.0801553168968829	0.06958117051199	Myl3/Tnnc1/Tnni1	3	Skin	Female	XL	Up
R-MMU-75105	Fatty acyl-CoA biosynthesis	3/124	28/7574	0.107142857142857	6.54435483870968	3.7917379668414	0.0104097814151796	0.0801553168968829	0.06958117051199	Elovl3/Elovl6/Tecr	3	Skin	Female	XL	Up
R-MMU-9845614	Sphingolipid catabolism	2/124	11/7574	0.181818181818182	11.1055718475073	4.32690012839089	0.0132770041056993	0.0964975895740246	0.0837675589603631	Acer1/Plpp2	2	Skin	Female	XL	Up
R-MMU-1169410	Antiviral mechanism by IFN-stimulated genes	5/124	87/7574	0.0574712643678161	3.51038190582128	3.03817083456326	0.0137815720430661	0.0964975895740246	0.0837675589603631	Hspa1a/Hspa1b/Tuba4a/Tuba8/Tubb4b	5	Skin	Female	XL	Up
R-MMU-437239	Recycling pathway of L1	3/124	31/7574	0.0967741935483871	5.91103017689906	3.53466354210904	0.0137853699391464	0.0964975895740246	0.0837675589603631	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-9646399	Aggrephagy	3/124	31/7574	0.0967741935483871	5.91103017689906	3.53466354210904	0.0137853699391464	0.0964975895740246	0.0837675589603631	Tuba4a/Tuba8/Tubb4b	3	Skin	Female	XL	Up
R-MMU-1474244	Extracellular matrix organization	40/325	195/7574	0.205128205128205	4.78043392504931	11.3239204899911	3.38310103901239e-17	2.11443814938274e-14	1.87316962791633e-14	Adam19/Adamts2/Bmp1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Colgalt2/Eln/Fbn1/Fgf2/Fn1/Itga4/Itgae/Itgal/Itgb3/Loxl2/Ltbp1/Mfap4/Mfap5/Mmp16/Mmp9/Ncan/Nid1/Nid2/Plod2/Sdc3/Sparc/Tgfb2	40	Skin	Female	XL	Down
R-MMU-2022090	Assembly of collagen fibrils and other multimeric structures	18/325	40/7574	0.45	10.4870769230769	12.7375592943832	7.34618151883814e-15	2.29568172463692e-12	2.03373235732045e-12	Bmp1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Loxl2/Mmp9	18	Skin	Female	XL	Down
R-MMU-1474290	Collagen formation	21/325	64/7574	0.328125	7.64682692307692	11.3063128355574	7.77587118002591e-14	1.6199731625054e-11	1.43512569848899e-11	Adamts2/Bmp1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Colgalt2/Loxl2/Mmp9/Plod2	21	Skin	Female	XL	Down
R-MMU-1650814	Collagen biosynthesis and modifying enzymes	19/325	53/7574	0.358490566037736	8.3544847605225	11.3759847677598	1.956688890627e-13	3.05732639160469e-11	2.70846935913106e-11	Adamts2/Bmp1/Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Colgalt2/Plod2	19	Skin	Female	XL	Down
R-MMU-8948216	Collagen chain trimerization	15/325	36/7574	0.416666666666667	9.71025641025641	11.0915114710415	5.49807904165751e-12	6.7497734922639e-10	5.97958881167295e-10	Col14a1/Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6	15	Skin	Female	XL	Down
R-MMU-216083	Integrin cell surface interactions	19/325	63/7574	0.301587301587302	7.02837606837607	10.1732177386551	6.80572457371971e-12	6.7497734922639e-10	5.97958881167295e-10	Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Fbn1/Fn1/Itga4/Itgae/Itgal/Itgb3	19	Skin	Female	XL	Down
R-MMU-419037	NCAM1 interactions	11/325	17/7574	0.647058823529412	15.0794570135747	12.3047349944436	7.55974631133557e-12	6.7497734922639e-10	5.97958881167295e-10	Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6	11	Skin	Female	XL	Down
R-MMU-3000171	Non-integrin membrane-ECM interactions	14/325	32/7574	0.4375	10.1957692307692	11.0371361072984	1.2741837203599e-11	9.95456031531175e-10	8.81869259091197e-10	Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Fgf2/Fn1/Itgb3/Sdc3	14	Skin	Female	XL	Down
R-MMU-1442490	Collagen degradation	15/325	40/7574	0.375	8.73923076923077	10.3908623926304	3.39605609943581e-11	2.35837229127487e-09	2.08926960035466e-09	Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Mmp9	15	Skin	Female	XL	Down
R-MMU-1474228	Degradation of the extracellular matrix	20/325	86/7574	0.232558139534884	5.41967799642218	8.72757412358268	3.46944534098716e-10	2.16840333811698e-08	1.92097710458868e-08	Col15a1/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Eln/Fbn1/Fn1/Mmp16/Mmp9/Nid1	20	Skin	Female	XL	Down
R-MMU-5173105	O-linked glycosylation	19/325	84/7574	0.226190476190476	5.27128205128205	8.3347695021975	1.60753201814141e-09	9.13370464853075e-08	8.09150087600367e-08	Adamts1/Adamts15/Adamts16/Adamts19/Adamts2/Adamts6/Adamtsl1/Adamtsl2/B4galt5/B4galt6/Cfp/Galnt12/Galnt13/Galnt9/Gcnt1/Spon1/Spon2/St3gal1/Thsd4	19	Skin	Female	XL	Down
R-MMU-3000178	ECM proteoglycans	13/325	37/7574	0.351351351351351	8.18810810810811	9.28010336644625	1.84961301870719e-09	9.63340113909996e-08	8.53417936701739e-08	Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Fn1/Itgb3/Ncan/Sparc	13	Skin	Female	XL	Down
R-MMU-375165	NCAM signaling for neurite out-growth	12/325	32/7574	0.375	8.73923076923077	9.28893942662007	3.318707426605e-09	1.48156581544866e-07	1.31251135819115e-07	Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Spta1	12	Skin	Female	XL	Down
R-MMU-5173214	O-glycosylation of TSR domain-containing proteins	12/325	32/7574	0.375	8.73923076923077	9.28893942662007	3.318707426605e-09	1.48156581544866e-07	1.31251135819115e-07	Adamts1/Adamts15/Adamts16/Adamts19/Adamts2/Adamts6/Adamtsl1/Adamtsl2/Cfp/Spon1/Spon2/Thsd4	12	Skin	Female	XL	Down
R-MMU-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	17/325	77/7574	0.220779220779221	5.14517482517482	7.74071482747976	1.75603766936719e-08	7.31682362236329e-07	6.48193553745362e-07	Cd226/Cd34/Cd40/Col1a1/Col1a2/Col3a1/Fcgr2b/H2-T23/Hcst/Itga4/Itgal/Klrk1/Pilra/Siglec1/Siglecg/Slamf6/Slamf7	17	Skin	Female	XL	Down
R-MMU-1266738	Developmental Biology	44/325	435/7574	0.101149425287356	2.35724845269673	6.17336423766743	6.40316458596179e-08	2.50123616639132e-06	2.2158319554052e-06	Adam23/Cdh4/Cdon/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Crmp1/Dlg4/Dok2/Fes/Gap43/Gfra2/Itgb3/Itsn1/Krt20/Krt33b/Krtap1-4/Krtap1-5/Krtap10-10/Krtap13-1/Krtap16-1/Krtap24-1/Krtap3-1/Krtap4-6/Krtap4-9/Krtap5-5/Krtap6-1/Krtap8-1/Lyn/Mmp9/Pik3cd/Plxnc1/Ptprc/Sema4a/Sema6d/Spta1	44	Skin	Female	XL	Down
R-MMU-2243919	Crosslinking of collagen fibrils	8/325	17/7574	0.470588235294118	10.9668778280543	8.71054830296092	1.82820672396397e-07	6.72134824986755e-06	5.95440703904056e-06	Bmp1/Col1a1/Col1a2/Col4a1/Col4a2/Col4a3/Col4a4/Loxl2	8	Skin	Female	XL	Down
R-MMU-8874081	MET activates PTK2 signaling	7/325	16/7574	0.4375	10.1957692307692	7.79616856424127	2.05659001538164e-06	7.14093755340848e-05	6.32611899468271e-05	Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3/Fn1	7	Skin	Female	XL	Down
R-MMU-202733	Cell surface interactions at the vascular wall	16/325	97/7574	0.164948453608247	3.84406026962728	5.96894505683199	3.0595614044401e-06	0.000100643467251319	8.91595179354844e-05	Cd244a/Cd74/Col1a1/Col1a2/Dok2/Fn1/Gas6/Inpp5d/Itga4/Itgal/Itgb3/Lyn/Olr1/Ptpn6/Sdc3/Sirpa	16	Skin	Female	XL	Down
R-MMU-186797	Signaling by PDGF	11/325	50/7574	0.22	5.12701538461538	6.19916656574122	6.37338544331079e-06	0.000199168295103462	0.000176442144377973	Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6	11	Skin	Female	XL	Down
R-MMU-3000157	Laminin interactions	6/325	13/7574	0.461538461538462	10.7559763313609	7.45400027025875	7.92372124277384e-06	0.000235825036987317	0.000208916159082659	Col4a1/Col4a2/Col4a3/Col4a4/Nid1/Nid2	6	Skin	Female	XL	Down
R-MMU-422475	Axon guidance	26/325	239/7574	0.108786610878661	2.53523012552301	5.10633125044022	1.04312675102146e-05	0.000296342826994733	0.000262528550735544	Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Crmp1/Dok2/Fes/Gap43/Gfra2/Itgb3/Itsn1/Lyn/Mmp9/Pik3cd/Plxnc1/Ptprc/Sema4a/Sema6d/Spta1	26	Skin	Female	XL	Down
R-MMU-9675108	Nervous system development	26/325	240/7574	0.108333333333333	2.52466666666667	5.08214067913296	1.12476591495318e-05	0.00030564291167206	0.000270767446803375	Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Crmp1/Dok2/Fes/Gap43/Gfra2/Itgb3/Itsn1/Lyn/Mmp9/Pik3cd/Plxnc1/Ptprc/Sema4a/Sema6d/Spta1	26	Skin	Female	XL	Down
R-MMU-1566948	Elastic fibre formation	9/325	38/7574	0.236842105263158	5.51951417004048	5.91356962986391	2.38902150669506e-05	0.000622141017368506	0.000551151452860352	Eln/Fbn1/Fn1/Itgb3/Loxl2/Ltbp1/Mfap4/Mfap5/Tgfb2	9	Skin	Female	XL	Down
R-MMU-2129379	Molecules associated with elastic fibres	8/325	31/7574	0.258064516129032	6.01409429280397	5.92294771527881	3.49872462690336e-05	0.000874681156725841	0.000774875433158387	Eln/Fbn1/Fn1/Itgb3/Ltbp1/Mfap4/Mfap5/Tgfb2	8	Skin	Female	XL	Down
R-MMU-9006934	Signaling by Receptor Tyrosine Kinases	34/325	390/7574	0.0871794871794872	2.03168441814596	4.42927476430579	5.55932973734258e-05	0.00133637734070735	0.00118388965256769	Cbl/Col1a1/Col1a2/Col3a1/Col4a1/Col4a2/Col4a3/Col4a4/Col5a1/Col5a2/Col5a3/Col6a1/Col6a5/Col6a6/Esr1/Fes/Fgf2/Flrt1/Flt3/Fn1/Grap2/Igf1/Itgb3/Lyn/Mmp9/Ncf2/Nckap1l/Ntrk2/Pcsk5/Prkcb/Ptpn6/Ptprj/Tlr9/Vav1	34	Skin	Female	XL	Down
R-MMU-372790	Signaling by GPCR	35/325	411/7574	0.0851581508515815	1.98457795246116	4.34570409044646	6.96363232808851e-05	0.00161195192779827	0.00142801972887897	Ackr3/Adcy7/Agtr2/Arhgef6/Arrb2/Btk/Camkk2/Ccr5/Ccr6/Ccr8/Cd55/Cmklr1/Cnr2/Cxcl10/Cxcr6/F2rl2/Fgd2/Fn1/Gng12/Gng2/Gpr18/Gpr65/Gpr68/Gpsm3/Itsn1/Npy1r/Oxtr/P2ry10/Pik3r6/Plcb2/Plppr4/Prex1/Rgs14/Rgs18/Vav1	35	Skin	Female	XL	Down
R-MMU-8875878	MET promotes cell motility	7/325	26/7574	0.269230769230769	6.27431952662722	5.70392457123224	8.15208092924043e-05	0.00181966092170545	0.00161202803337612	Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3/Fn1	7	Skin	Female	XL	Down
R-MMU-109582	Hemostasis	37/325	455/7574	0.0813186813186813	1.89510059171598	4.16969851631276	0.000113087141024644	0.00243722286691043	0.00215912291030717	Arrb2/Cd244a/Cd74/Col1a1/Col1a2/Dock10/Dock2/Dock4/Dok2/F2rl2/F5/F8/Fermt3/Fgr/Fn1/Gas6/Gng12/Gng2/Igf1/Inpp5d/Itga4/Itgal/Itgb3/Lgals3bp/Lyn/Olr1/Pik3r6/Plau/Prkcb/Ptpn6/Sdc3/Sirpa/Slc8a1/Sparc/Tgfb2/Timp3/Vav1	37	Skin	Female	XL	Down
R-MMU-76002	Platelet activation, signaling and aggregation	22/325	223/7574	0.0986547085201794	2.29911003794412	4.1692867705679	0.000216078179557699	0.00450162874078539	0.00398796920867894	Arrb2/Col1a1/Col1a2/F2rl2/F5/F8/Fermt3/Fn1/Gas6/Gng12/Gng2/Igf1/Itgb3/Lgals3bp/Lyn/Pik3r6/Prkcb/Ptpn6/Sparc/Tgfb2/Timp3/Vav1	22	Skin	Female	XL	Down
R-MMU-6805567	Keratinization	14/325	110/7574	0.127272727272727	2.96604195804196	4.39784499478513	0.000237884371631694	0.00479605587967126	0.0042488006614014	Krt20/Krt33b/Krtap1-4/Krtap1-5/Krtap10-10/Krtap13-1/Krtap16-1/Krtap24-1/Krtap3-1/Krtap4-6/Krtap4-9/Krtap5-5/Krtap6-1/Krtap8-1	14	Skin	Female	XL	Down
R-MMU-388396	GPCR downstream signalling	32/325	390/7574	0.082051282051282	1.91217357001972	3.91618532110417	0.000285454954371291	0.00557529207756427	0.00493912190787168	Ackr3/Adcy7/Agtr2/Arhgef6/Arrb2/Btk/Camkk2/Ccr5/Ccr6/Ccr8/Cnr2/Cxcl10/Cxcr6/F2rl2/Fgd2/Fn1/Gng12/Gng2/Gpr18/Gpr65/Gpr68/Gpsm3/Itsn1/Npy1r/Oxtr/P2ry10/Pik3r6/Plcb2/Prex1/Rgs14/Rgs18/Vav1	32	Skin	Female	XL	Down
R-MMU-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	6/325	23/7574	0.260869565217391	6.07946488294314	5.16554624623363	0.000323594725179339	0.00612868797688143	0.00542937242246675	Btk/Dapp1/Pik3ap1/Pik3cd/Ptpn6/Vav1	6	Skin	Female	XL	Down
R-MMU-9013148	CDC42 GTPase cycle	11/325	82/7574	0.134146341463415	3.12622889305816	4.09878054639342	0.000700060922442603	0.0128687669566655	0.0114003729165576	Arhgap30/Arhgap45/Arhgap9/Arhgef6/Dock10/Fgd2/Itsn1/Prex1/Prex2/Srgap1/Srgap3	11	Skin	Female	XL	Down
R-MMU-418594	G alpha (i) signalling events	18/325	182/7574	0.0989010989010989	2.30485207100592	3.77270287574506	0.000780490521766305	0.0139373307458269	0.0123470079533557	Ackr3/Adcy7/Agtr2/Camkk2/Ccr5/Ccr6/Ccr8/Cnr2/Cxcl10/Cxcr6/Gng12/Gng2/Gpr18/Gpsm3/Npy1r/Plcb2/Rgs14/Rgs18	18	Skin	Female	XL	Down
R-MMU-1433557	Signaling by SCF-KIT	7/325	38/7574	0.184210526315789	4.29295546558704	4.30867582247573	0.00100379365510831	0.0174269731789638	0.0154384638183325	Cbl/Fes/Grap2/Lyn/Mmp9/Ptpn6/Vav1	7	Skin	Female	XL	Down
R-MMU-9013149	RAC1 GTPase cycle	16/325	158/7574	0.10126582278481	2.35996105160662	3.65768888499167	0.00117609504838951	0.0195720160247346	0.0173387459857017	Arhgap30/Arhgap45/Arhgap9/Arhgef6/Dock10/Dock2/Dock4/Fmnl1/Ncf2/Nckap1l/Prex1/Prex2/Srgap1/Srgap3/Taok3/Vav1	16	Skin	Female	XL	Down
